r,DD,GAFF,GAFF2
14.2375,0.99096,0.898188,0.901701
14.2625,0.972997,0.902719,0.947039
14.2875,0.987421,0.923638,0.937179
14.3125,1.00601,0.892163,0.922431
14.3375,0.975841,0.909834,0.929084
14.3625,0.966194,0.929158,0.912668
14.3875,0.96729,0.887101,0.926424
14.4125,0.973029,0.914098,0.906346
14.4375,0.993528,0.910935,0.926874
14.4625,0.955081,0.925356,0.915518
14.4875,0.985584,0.937484,0.934983
14.5125,0.988753,0.952793,0.927387
14.5375,0.986881,0.931481,0.935106
14.5625,0.986536,0.922437,0.939289
14.5875,0.973633,0.93892,0.924808
14.6125,0.975913,0.951413,0.952303
14.6375,0.967423,0.920726,0.929473
14.6625,0.962841,0.925494,0.919016
14.6875,1.00462,0.944063,0.933199
14.7125,0.965458,0.915182,0.923854
14.7375,0.999511,0.931958,0.943433
14.7625,0.99486,0.918056,0.912107
14.7875,0.995501,0.910334,0.90755
14.8125,0.959394,0.933012,0.918566
14.8375,0.989222,0.917352,0.918824
14.8625,0.960457,0.945458,0.904883
14.8875,0.980718,0.934618,0.910374
14.9125,0.97619,0.900919,0.938626
14.9375,0.980563,0.952044,0.950982
14.9625,0.971322,0.945378,0.92042
14.9875,0.975262,0.938955,0.922483
15.0125,0.96895,0.927271,0.921254
15.0375,0.960028,0.96786,0.957335
15.0625,0.978567,0.946633,0.942984
15.0875,0.972494,0.95056,0.95262
15.1125,0.985615,0.928916,0.918387
15.1375,0.982362,0.931062,0.947947
15.1625,0.994152,0.958961,0.924571
15.1875,0.987687,0.92534,0.955705
15.2125,0.992803,0.957232,0.934041
15.2375,0.976256,0.927585,0.950238
15.2625,0.995602,0.91824,0.935056
15.2875,0.971457,0.9854,0.92983
15.3125,0.983807,0.949863,0.945867
15.3375,0.971987,0.945403,0.956112
15.3625,0.991661,0.96646,0.954174
15.3875,0.986106,0.930539,0.935306
15.4125,0.962938,0.926363,0.936738
15.4375,0.978183,0.963838,0.948794
15.4625,0.980609,0.937671,0.9465
15.4875,0.995881,0.940199,0.966701
15.5125,0.957071,0.926101,0.951711
15.5375,0.971356,0.943861,0.954761
15.5625,0.978508,0.933814,0.945986
15.5875,0.973286,0.96258,0.939159
15.6125,0.965259,0.964022,0.948636
15.6375,0.986097,0.9585,0.936556
15.6625,0.992528,0.93803,0.92267
15.6875,0.990303,0.928324,0.956633
15.7125,0.978385,0.930953,0.95079
15.7375,1.00169,0.955816,0.956334
15.7625,0.967738,0.970348,0.93846
15.7875,0.963013,0.992155,0.946772
15.8125,0.995524,0.935748,0.946177
15.8375,0.9619,0.978392,0.939517
15.8625,0.971685,0.957057,0.936558
15.8875,0.973191,0.961872,0.957172
15.9125,0.984688,0.95341,0.951618
15.9375,0.968545,0.967238,0.940105
15.9625,0.966237,0.929601,0.957245
15.9875,0.972408,0.962276,0.995194
16.0125,0.978716,0.962319,0.975907
16.0375,0.999843,0.961642,0.95118
16.0625,1.00387,0.960253,0.949294
16.0875,0.974595,0.978922,0.964157
16.1125,0.994105,0.969341,0.943766
16.1375,0.968565,0.94253,0.949872
16.1625,0.969979,0.942605,0.949936
16.1875,1.00021,0.940572,0.963893
16.2125,0.969788,0.949906,0.940052
16.2375,0.984449,0.948203,0.951846
16.2625,0.9762,0.942164,0.959032
16.2875,0.988138,0.973901,0.983893
16.3125,0.956723,0.972817,0.9568
16.3375,0.994351,0.941105,0.942648
16.3625,1.01007,0.9746,0.959054
16.3875,0.994639,0.951105,0.947547
16.4125,0.978615,0.959634,0.992409
16.4375,0.975982,0.968447,0.958511
16.4625,0.991375,0.965677,0.961215
16.4875,0.989218,0.969172,0.978652
16.5125,0.967474,0.966913,0.969774
16.5375,0.979372,0.967351,0.974261
16.5625,1.00127,0.976153,0.965776
16.5875,0.999592,0.974048,0.960689
16.6125,0.988408,0.944489,0.969659
16.6375,0.977452,0.978987,0.955423
16.6625,0.97983,0.956531,0.949902
16.6875,0.994264,0.97115,0.961791
16.7125,0.991622,0.954434,0.965682
16.7375,0.978632,0.965685,0.944534
16.7625,0.991452,0.958066,0.967641
16.7875,1.00027,0.936146,0.968032
16.8125,0.971387,0.981787,0.95325
16.8375,1.00262,0.981628,0.959527
16.8625,0.979728,0.985665,0.98003
16.8875,0.979091,0.961651,0.977939
16.9125,0.982962,0.959934,0.958772
16.9375,0.994031,0.965428,0.972013
16.9625,0.975414,0.989243,0.964503
16.9875,0.980846,0.955615,0.956235
17.0125,0.990538,0.972011,0.961232
17.0375,0.981603,0.96473,0.95079
17.0625,0.988063,0.951334,0.972074
17.0875,1.00048,0.975137,0.982967
17.1125,1.00086,0.974643,0.953966
17.1375,0.985551,0.971176,0.973787
17.1625,0.994723,0.976457,0.978621
17.1875,0.986997,0.961957,0.957518
17.2125,0.987864,0.988001,0.953027
17.2375,0.98252,0.99874,0.970433
17.2625,1.01229,0.946373,0.969017
17.2875,0.97854,0.966537,0.97979
17.3125,0.973564,0.940761,0.942818
17.3375,0.973364,0.991989,0.961878
17.3625,0.987218,0.967651,0.954217
17.3875,0.975544,0.985988,0.975109
17.4125,0.98262,0.973312,0.973223
17.4375,0.977532,0.988045,0.960429
17.4625,0.98984,0.989285,0.966298
17.4875,0.979933,0.989763,0.9866
17.5125,0.989453,0.974209,0.967401
17.5375,0.974653,0.96994,0.977835
17.5625,0.970536,0.98371,0.955773
17.5875,0.996965,0.980321,0.956784
17.6125,0.968448,0.958884,0.9829
17.6375,0.995319,0.963107,0.963815
17.6625,0.994422,0.962149,0.957542
17.6875,0.997944,0.98116,0.987254
17.7125,0.986761,0.974,0.974624
17.7375,0.985152,0.973738,0.984187
17.7625,0.980045,0.962701,0.962862
17.7875,0.979622,0.99716,0.970065
17.8125,0.982245,0.961357,0.957319
17.8375,0.993391,0.972956,0.975356
17.8625,0.989169,0.973833,0.97205
